time,sigma1,sigma1_noise
00:00:12.900000,19.524020422955985,20.757818020284926
00:00:12.910000,20.61555682829516,21.005267504474592
00:00:12.920000,21.001650092327925,19.512446695435244
00:00:12.930000,19.777429841321347,19.24072863897179
00:00:12.940000,20.908268379063212,19.229693004562737
00:00:12.950000,19.532763161696714,20.184601762310415
00:00:12.960000,20.681560276750783,20.569008915644673
00:00:12.970000,19.945003247642916,19.50116857662442
00:00:12.980000,21.029098796566387,20.46588651169304
00:00:12.990000,19.329242936578687,21.163509429304934
00:00:13,20.82386994707195,20.12529375971086
00:00:13.010000,21.909513755576683,19.536062081117265
00:00:13.020000,20.19255175886252,19.272008741288882
00:00:13.030000,19.847022715118968,21.532688333756838
00:00:13.040000,21.554660056860723,19.10258585673272
00:00:13.050000,19.35639362650784,18.428293764479786
00:00:13.060000,19.098992195526385,20.458004790773032
00:00:13.070000,19.717047995386658,21.002109467612193
00:00:13.080000,19.63209206563545,20.16670933814806
00:00:13.090000,18.806871554896137,20.909223096599934
00:00:13.100000,19.404474688675027,21.274523947529158
00:00:13.110000,19.229506929369542,19.618513060617598
00:00:13.120000,19.965912828119205,20.827380717657434
00:00:13.130000,20.55139044595842,19.3043812924494
00:00:13.140000,19.979487299331666,19.777042096063212
00:00:13.150000,19.011881086775873,20.86219905574319
00:00:13.160000,19.780309074078477,12.0
00:00:13.170000,20.873004125178042,19.25936804242512
00:00:13.180000,20.54620308616649,21.876264287565945
00:00:13.190000,19.768020747588604,21.423490159514127
00:00:13.200000,19.316732250371665,18.764100049278685
00:00:13.210000,19.936444180313625,19.948285223213333
00:00:13.220000,19.796238204985325,20.62658515534805
00:00:13.230000,17.649422997340192,19.96812174520608
00:00:13.240000,21.24384589365347,19.73273373890315
00:00:13.250000,18.550499883214755,19.036149745849546
00:00:13.260000,19.917222920071932,18.980979552122417
00:00:13.270000,20.342888086648994,18.137659796209366
00:00:13.280000,19.873521849407403,18.99553783127905
00:00:13.290000,20.3504245288126,20.148638876966185
00:00:13.300000,19.681883083516563,19.674732721748278
00:00:13.310000,20.57613445902352,19.954173097175772
00:00:13.320000,21.222829691307993,19.32063192232663
00:00:13.330000,18.528504678693793,18.539642193653183
00:00:13.340000,22.288770074385614,20.446099478003966
00:00:13.350000,19.918438471873852,14.0
00:00:13.360000,21.105896257457015,20.00485958843125
00:00:13.370000,20.009406800294578,21.703604408999244
00:00:13.380000,21.91401334002091,19.785324706271638
00:00:13.390000,19.914129261470382,21.222803110314285
00:00:13.400000,19.9222600937856,20.934012108314658
00:00:13.410000,19.99068029006156,18.737403159968686
00:00:13.420000,20.804374275107165,21.130195211452566
00:00:13.430000,20.966544477677356,21.41699399257836
00:00:13.440000,19.69296727233369,19.780184931014077
00:00:13.450000,18.53877558013312,19.52762374162532
00:00:13.460000,21.063393469627503,19.292507080209354
00:00:13.470000,18.187438170066603,13.0
00:00:13.480000,19.961912774129356,21.981343342492714
00:00:13.490000,20.617580022146964,19.861457990077525
00:00:13.500000,20.159805939243885,19.14407818804177
00:00:13.510000,19.894071023301432,19.54794043501383
00:00:13.520000,21.068576842292085,21.78717976708034
00:00:13.530000,19.63947848744128,20.075730543648277
00:00:13.540000,19.52546128783269,20.086500581692203
00:00:13.550000,20.004187144735315,20.158431314799746
00:00:13.560000,19.661048145101063,20.123643029051713
00:00:13.570000,19.247278495504506,19.167119181332808
00:00:13.580000,18.744487611850186,19.17926660888807
00:00:13.590000,20.409761579332326,18.72705181112
00:00:13.600000,18.955714194541578,21.093809983836454
00:00:13.610000,19.38684671855525,18.781844722777468
00:00:13.620000,22.030147796283575,21.24735168898084
00:00:13.630000,18.9461715015638,19.46998932443111
00:00:13.640000,18.477912340997623,19.022395136864066
00:00:13.650000,19.598828809025715,19.77224296830985
00:00:13.660000,20.424702345489944,19.3839347671526
00:00:13.670000,19.966819103165573,20.754495605949543
00:00:13.680000,20.028074255159463,19.127046114671806
00:00:13.690000,19.795101422783368,21.84019155050342
00:00:13.700000,21.48926169285744,20.323208136094546
00:00:13.710000,20.80523186430306,20.720732763185186
00:00:13.720000,19.235862077869538,21.224587420565523
00:00:13.730000,18.183902340982844,19.01596638269089
00:00:13.740000,20.693274757165863,18.40825028083709
00:00:13.750000,20.82860283328358,21.297942555697006
00:00:13.760000,18.321762765207453,20.3089962297119
00:00:13.770000,21.234139295563374,21.835121539908872
00:00:13.780000,19.495656108528397,20.367925587100988
00:00:13.790000,19.557734327411893,18.35050127543478
00:00:13.800000,19.64252828438122,18.793898320018986
00:00:13.810000,20.641435686156775,20.91543866791815
00:00:13.820000,18.666590006409102,20.72583503057034
00:00:13.830000,20.293323700916478,19.000990433422555
00:00:13.840000,19.42952357172928,19.930636678745927
00:00:13.850000,21.378032942065794,20.32418779481621
00:00:13.860000,19.23296162647011,20.246630431855753
00:00:13.870000,21.96049403775635,20.28963962832424
00:00:13.880000,20.330034143520436,20.202138221866
00:00:13.890000,20.25063790412964,20.45577971672189
00:00:13.900000,18.398629617894578,21.548697478170133
00:00:13.910000,20.47224128038301,20.580740005343884
00:00:13.920000,19.827619155160296,19.40243799035448
00:00:13.930000,21.29411977603635,20.311548065046495
00:00:13.940000,20.547706189626435,19.75428264262802
00:00:13.950000,20.133772430462717,18.183655986209516
00:00:13.960000,18.47075290339916,19.060755510275378
00:00:13.970000,20.945910295515272,19.481902219469735
00:00:13.980000,20.614728552529424,19.393594873212546
00:00:13.990000,21.233048517697746,19.969647342406354
00:00:14,19.51174711899924,19.082528222602704
00:00:14.010000,20.81258795785881,20.53950648569641
00:00:14.020000,18.673966783759816,20.512948847024198
00:00:14.030000,19.037341239429082,20.650325618759034
00:00:14.040000,18.17664036530533,20.329431279357838
00:00:14.050000,20.037129374535013,21.77131627445437
00:00:14.060000,21.189583930326194,19.22523182209004
00:00:14.070000,21.164401236735298,20.42403426816251
00:00:14.080000,20.827097418051967,19.356266901678463
00:00:14.090000,18.62752306770273,21.29992186368709
00:00:14.100000,19.65692388355555,19.638854380415662
00:00:14.110000,18.99445382234321,18.258828707528696
00:00:14.120000,20.329148207505412,19.98388386929228
00:00:14.130000,20.954294574753565,19.460882329101253
00:00:14.140000,21.517639648273317,18.764903039542535
00:00:14.150000,20.946716774624306,17.445810970187566
00:00:14.160000,19.306827132461574,19.9977389438245
00:00:14.170000,20.310972789581538,18.746991355878
00:00:14.180000,18.97917810581775,20.512694020603437
00:00:14.190000,20.672258519410704,17.914951784527776
00:00:14.200000,21.397205135585345,20.4992774786181
00:00:14.210000,20.10212240871371,19.65789461578769
00:00:14.220000,20.775397862459386,20.36467268539553
00:00:14.230000,21.16146368882696,19.32160725930939
00:00:14.240000,21.210004184622093,19.333567724685548
00:00:14.250000,19.498992717654374,18.401320943023258
00:00:14.260000,20.992436074586266,21.382717443394885
00:00:14.270000,19.77326637296302,19.855343875186662
00:00:14.280000,20.86896586160853,20.913690702714415
00:00:14.290000,18.36909955989108,21.774642948117016
00:00:14.300000,20.87452958134975,20.21194354734068
00:00:14.310000,19.65251580746281,20.504016317517276
00:00:14.320000,19.748662306555435,22.671174277323196
00:00:14.330000,20.552752034964666,18.69755820107912
00:00:14.340000,20.301537686835083,20.953541553550195
00:00:14.350000,20.492331618017207,19.70196530273551
00:00:14.360000,19.704354881283862,19.44368172630048
00:00:14.370000,19.31608201632249,21.037818495692598
00:00:14.380000,19.97097284184698,20.39446024747202
00:00:14.390000,20.414405047491012,18.241816682910173
00:00:14.400000,20.217774295272502,19.491015722150976
00:00:14.410000,19.2469092895365,20.10966594251441
00:00:14.420000,19.1207554865506,19.693737329846826
00:00:14.430000,21.928310315428433,18.84216837505683
00:00:14.440000,21.51338801790793,19.477750136853988
00:00:14.450000,19.663974455543304,18.560684027480985
00:00:14.460000,20.239272216912113,20.057234567249175
00:00:14.470000,19.288185387869397,19.462132644849913
00:00:14.480000,19.76757363907388,20.41339568052212
00:00:14.490000,18.98040592738324,20.515735441820013
00:00:14.500000,20.562940570397227,19.827173479654352
00:00:14.510000,21.329512215234224,19.958787559314263
00:00:14.520000,19.154471269408997,20.57696353642113
00:00:14.530000,19.538410001221624,19.07964578158044
00:00:14.540000,19.847739334468702,19.159309350310227
00:00:14.550000,20.10623822000141,19.319614791918305
00:00:14.560000,21.171213163573174,19.26337157242381
00:00:14.570000,20.71251617753322,20.524242058870353
00:00:14.580000,19.564420403461096,19.889827450447587
00:00:14.590000,21.90187032714825,18.482220270953817
00:00:14.600000,20.575198677739873,20.082980965022582
00:00:14.610000,21.413398718029136,20.861628726620083
00:00:14.620000,17.908769072548804,20.41476456847626
00:00:14.630000,21.086245458610783,21.149475511006628
00:00:14.640000,21.12552927902325,20.164067897458
00:00:14.650000,21.42626556840869,19.349789990707244
00:00:14.660000,18.76847813457363,19.8876435452334
00:00:14.670000,20.862180039411175,20.471521908585824
00:00:14.680000,18.80563524379211,21.408342758845286
00:00:14.690000,20.394457416400336,21.417071999070437
00:00:14.700000,19.669810872002753,21.658479260622286
00:00:14.710000,19.861235050136525,19.088872458175373
00:00:14.720000,21.235855345473563,20.059773200968515
00:00:14.730000,21.11322092059075,20.029168847425336
00:00:14.740000,19.36785667405937,21.36511502557194
00:00:14.750000,19.354861390026066,20.16493972744221
00:00:14.760000,20.054871589019594,19.461850152895224
00:00:14.770000,19.90817659756654,19.253994796188795
00:00:14.780000,20.098625511670726,20.67213119376561
00:00:14.790000,17.66525653810966,19.9041688925012
00:00:14.800000,20.160465095712336,18.88111813685407
00:00:14.810000,20.59921416794349,20.648801216949987
00:00:14.820000,20.86522468951189,21.15339352675399
00:00:14.830000,19.30930928170399,19.90489555293943
00:00:14.840000,19.946384407505075,20.20033177998235
00:00:14.850000,19.58748303616273,20.159995347287673
00:00:14.860000,20.580750621539536,19.84155582950773
00:00:14.870000,19.711826074323078,19.360235779258744
00:00:14.880000,19.023360345801944,22.284568254847052
00:00:14.890000,21.60865890036975,20.956252780539117
00:00:14.900000,21.121924806489552,21.91970179011095
00:00:14.910000,20.764419174674885,20.145405188516563
00:00:14.920000,20.43899823347181,19.473156387517207
00:00:14.930000,19.380123556920317,19.12007349156837
00:00:14.940000,20.108340367984546,19.843895352082832
00:00:14.950000,18.661611877663557,18.337715501778778
00:00:14.960000,23.343581633392894,20.817294441883984
00:00:14.970000,21.284726765876606,20.9957562965451
00:00:14.980000,21.278291884483505,19.435433146510015
00:00:14.990000,20.261538311808504,21.176398128931144
00:00:15,21.33042529847961,20.507339663105103
00:00:15.010000,20.16250391833531,18.848297099879474
00:00:15.020000,20.24156341771679,18.12356846457471
00:00:15.030000,19.798169647413385,20.00761569128819
00:00:15.040000,19.30023214692248,21.00578264527618
00:00:15.050000,18.3805911862366,19.552096987829636
00:00:15.060000,18.138330472836873,20.39136087993966
00:00:15.070000,19.44569748220445,19.883214570967535
00:00:15.080000,18.874506238009946,20.53869286402736
00:00:15.090000,19.901902148912612,20.0862805624048
00:00:15.100000,20.582786342149063,19.91474138662869
00:00:15.110000,21.196052608983788,20.429688079940682
00:00:15.120000,18.47057521989817,19.6022137244945
00:00:15.130000,21.851640508228478,21.437907994243204
00:00:15.140000,17.63070854337405,19.24603650715935
00:00:15.150000,20.772355709645517,19.06581584308968
00:00:15.160000,19.252816268582674,19.659721346920623
00:00:15.170000,19.523640062001114,20.694103120084005
00:00:15.180000,19.012753333526422,20.186155744032952
00:00:15.190000,19.000682298800555,21.593535726954652
00:00:15.200000,20.411287799350696,19.22280178682859
00:00:15.210000,19.822568360747095,19.958861759831926
00:00:15.220000,19.745519163555805,20.15011768962828
00:00:15.230000,20.05209423109587,23.332365751255633
00:00:15.240000,20.24221814734251,19.77436283899047
00:00:15.250000,20.197879300018492,20.46893303718555
00:00:15.260000,19.851541567159202,19.827937098254843
00:00:15.270000,19.603251012157354,19.690642410523697
00:00:15.280000,19.747295680747598,21.576712761854534
00:00:15.290000,21.54849378271945,19.972830903054618
00:00:15.300000,18.32273323022522,19.620972874451965
00:00:15.310000,20.47468220602511,19.590644472716882
00:00:15.320000,21.72187335726721,19.78961815047212
00:00:15.330000,20.99574689924003,20.35842637070904
00:00:15.340000,18.326626453473658,18.644440744967536
00:00:15.350000,20.74105196023655,21.207648868755683
00:00:15.360000,19.692260676083336,19.402976281423783
00:00:15.370000,20.193794980080565,19.87830520186583
00:00:15.380000,20.00238388993295,21.33736763453112
00:00:15.390000,20.729575473519734,20.825176410532134
00:00:15.400000,18.920534840315717,21.995516456439944
00:00:15.410000,21.329845126157984,18.500817780902647
00:00:15.420000,19.56307292200332,19.859357895574064
00:00:15.430000,21.985675859212105,18.49673673236489
00:00:15.440000,22.27582434718041,20.48849855279096
00:00:15.450000,20.42281583582935,20.04507979882982
00:00:15.460000,20.371177846200123,20.397103510659466
00:00:15.470000,20.475399112767764,20.501839346163855
00:00:15.480000,20.66344138408795,21.15453852521409
00:00:15.490000,21.108600688724565,19.729520294276696
00:00:15.500000,18.751210439707183,18.792821941960792
00:00:15.510000,21.301372655264274,19.805107887073998
00:00:15.520000,18.909246965727107,19.34621137490696
00:00:15.530000,19.926522738354286,10.0
00:00:15.540000,20.582229900592505,20.050316157381623
00:00:15.550000,20.42119793146623,21.018790423579436
00:00:15.560000,19.327364774343994,20.257339480371417
00:00:15.570000,20.919128632251486,19.54565616457426
00:00:15.580000,19.693551189172126,18.63137706243459
00:00:15.590000,20.940982739179116,18.799936834645678
00:00:15.600000,19.765941062555218,20.22254037334626
00:00:15.610000,20.227943301759876,20.53172194155922
00:00:15.620000,21.188529121530628,19.791832767735993
00:00:15.630000,20.13392105494511,20.71560123753708
00:00:15.640000,20.81367318524267,19.29285383030989
00:00:15.650000,20.537773296312274,20.60702961638418
00:00:15.660000,20.369689566084336,20.797906456821504
00:00:15.670000,21.276212120410484,18.1360369427916
00:00:15.680000,19.685758333694057,20.220498853722102
00:00:15.690000,21.250397536589794,20.010507907091785
00:00:15.700000,21.68558983597669,20.132057576914825
00:00:15.710000,19.663938873462794,20.454051526266582
00:00:15.720000,19.995578856774152,19.04246071682943
00:00:15.730000,20.978056801461726,19.545089552063423
00:00:15.740000,19.424176782402295,17.01547021154895
00:00:15.750000,20.110061592489057,19.09360890009907
00:00:15.760000,19.912999976262945,19.75479702600963
00:00:15.770000,21.029455382782345,18.88373878208833
00:00:15.780000,19.20444308123393,21.71466225979514
00:00:15.790000,19.69356133709597,20.211261988197286
00:00:15.800000,19.774365695330786,19.458887564243483
00:00:15.810000,19.49175036600244,19.195118293514287
00:00:15.820000,19.063121307455233,19.46989231512349
00:00:15.830000,20.385097166618312,20.115196284296903
00:00:15.840000,19.01485617695574,19.46922322817266
00:00:15.850000,17.99644648146408,18.75496980042689
00:00:15.860000,19.79314105147405,21.01085889524409
00:00:15.870000,19.362232959321055,20.387785753193047
00:00:15.880000,20.167296865594086,20.277240248018018
00:00:15.890000,19.054660062731738,20.593240656795995
00:00:15.900000,19.38663896793912,19.758201253506822
00:00:15.910000,19.566817121746652,19.806625806412928
00:00:15.920000,20.168913108099606,20.029057774363853
00:00:15.930000,20.373349615282073,19.525084433080675
00:00:15.940000,20.58093931625026,21.22072735345962
00:00:15.950000,20.32858825263281,19.142078348174813
00:00:15.960000,21.059989750247134,19.089277723772245
00:00:15.970000,22.254248580905543,20.99682957098234
00:00:15.980000,21.450374008071314,21.320501090649323
00:00:15.990000,19.73516873775529,20.335254459031823
00:00:16,19.401916281277025,20.558329113647293
00:00:16.010000,20.005302209573408,18.439089299746865
00:00:16.020000,20.376565632971236,20.547492546825236
00:00:16.030000,19.030406280610936,20.516251945378478
00:00:16.040000,20.223343611730623,20.43737358051203
00:00:16.050000,20.198800917284988,20.79071864138524
00:00:16.060000,19.959409228501997,20.3847717023434
00:00:16.070000,19.021554568433935,20.04640306852266
00:00:16.080000,21.782811680784512,20.239010232826093
00:00:16.090000,20.479649489705192,20.145591015319713
00:00:16.100000,19.638869085798056,19.785046250735412
00:00:16.110000,18.917568088851116,20.68174145068639
00:00:16.120000,21.70706597134428,20.12352579439707
00:00:16.130000,19.605116359484693,19.802432886445608
00:00:16.140000,16.438859570977883,19.337671683037545
00:00:16.150000,19.031589903597734,19.205451574593095
00:00:16.160000,19.004521096760165,21.505714174045465
00:00:16.170000,19.5399294133079,18.42624405663277
00:00:16.180000,20.060398367873923,21.012063041709307
00:00:16.190000,19.772784527067174,19.288210527283315
00:00:16.200000,18.808175373811384,21.048585165697258
00:00:16.210000,20.148301645196437,19.574862058438057
00:00:16.220000,22.187080687780973,20.595638298437997
00:00:16.230000,20.84769164161911,20.650606550104687
00:00:16.240000,20.29163956814084,20.96540935341847
00:00:16.250000,18.966829266213637,18.298013100450373
00:00:16.260000,19.81996738404466,20.089854486798956
00:00:16.270000,18.703134057550635,19.689547949043867
00:00:16.280000,18.48967105710686,20.240357091371322
00:00:16.290000,19.268533336823683,18.394901030811823
00:00:16.300000,19.206820012966915,20.321652691999013
00:00:16.310000,21.23273868661218,20.251339142362237
00:00:16.320000,21.48882338843461,21.358226558163842
00:00:16.330000,21.39282852567049,19.00876849232301
00:00:16.340000,19.02596170455673,21.425270021928284
00:00:16.350000,20.18449846238644,18.028114471224207
00:00:16.360000,18.334206681433418,19.922052663391202
00:00:16.370000,20.91451295847264,19.45722357009299
00:00:16.380000,18.98458060092465,21.28849011337402
00:00:16.390000,20.092523355829233,20.318609475844564
00:00:16.400000,20.788518519366534,21.0209550800714
00:00:16.410000,19.29292968545994,18.916383305561396
00:00:16.420000,19.111389318274156,20.03783891297769
00:00:16.430000,19.382748043899813,19.89787399675338
00:00:16.440000,19.50234722268001,22.048270273869974
00:00:16.450000,19.96731403321203,20.87502496932055
00:00:16.460000,20.20104423449078,20.76461757925194
00:00:16.470000,20.152959548320897,18.345483659287993
00:00:16.480000,18.77830329355422,21.375792202665778
00:00:16.490000,19.71895291824568,21.14655092601569
00:00:16.500000,20.779106075193976,21.148482016903863
00:00:16.510000,19.767575453188375,19.272585570511204
00:00:16.520000,19.843850987632386,20.649951177143965
00:00:16.530000,21.01398389460524,20.384060605066598
00:00:16.540000,20.5319436833542,20.816641950027446
00:00:16.550000,21.352306837976485,21.06939216150608
00:00:16.560000,19.921050487369484,19.04977696916663
00:00:16.570000,18.61122772472282,19.09323508761993
00:00:16.580000,20.06614220807164,20.81163923530933
00:00:16.590000,20.642791457536763,19.978061192082592
00:00:16.600000,21.498682254457307,20.916981637450494
00:00:16.610000,19.854749112508728,19.2005067787105
00:00:16.620000,20.88141296171586,19.446312261201978
00:00:16.630000,19.8847190946925,19.769364385293255
00:00:16.640000,20.040579438405285,18.91913775532912
00:00:16.650000,17.90417477791526,19.651196367897185
00:00:16.660000,21.156223527967356,19.59396401895282
00:00:16.670000,20.40382219511551,18.849795880555295
00:00:16.680000,19.942549408730077,10.0
00:00:16.690000,19.167019178557872,18.50994308724961
00:00:16.700000,18.48668390526081,20.15712592833349
00:00:16.710000,18.873466540166433,19.8141957021543
00:00:16.720000,20.782014677767375,18.779420327569113
00:00:16.730000,19.07226332740875,18.246772906170968
00:00:16.740000,20.921523911900557,19.98969428483562
00:00:16.750000,19.67231011467286,21.35115541224851
00:00:16.760000,20.803338520685934,19.028885925647177
00:00:16.770000,18.850123178944788,18.677326287595672
00:00:16.780000,22.735895693849063,19.876071405323575
00:00:16.790000,20.15839978623773,20.793488362654774
00:00:16.800000,21.1664842675675,21.71642833052776
00:00:16.810000,20.019152784447233,20.3075148071208
00:00:16.820000,21.479637177074622,20.392860298943464
00:00:16.830000,20.431030041400774,21.9049379822526
00:00:16.840000,19.170354425479122,21.05026676515177
00:00:16.850000,20.279159516863277,21.236973391018402
00:00:16.860000,19.056436953875778,21.85666223871492
00:00:16.870000,19.98582119488684,20.558059131733568
00:00:16.880000,21.049419740801195,18.43272130516832
00:00:16.890000,19.54922613637227,21.212144806408496
00:00:16.900000,20.256271702609133,20.900011726811798
00:00:16.910000,21.259987928951997,19.261112743309262
00:00:16.920000,21.08794193608322,18.344657051640336
00:00:16.930000,19.725700113911486,19.900507505071133
00:00:16.940000,20.19848075341885,19.926854663373994
00:00:16.950000,21.148536969213573,21.477066281495592
00:00:16.960000,19.252994515966357,19.30613994049194
00:00:16.970000,20.09262286739601,20.33537849731862
00:00:16.980000,20.194143497819233,18.58003424198936
00:00:16.990000,21.00385745061888,20.329846215514284
00:00:17,19.230784366248216,20.078506448036542
00:00:17.010000,18.86743373139863,13.0
00:00:17.020000,19.893047752843724,20.448285556138657
00:00:17.030000,20.93136789577476,17.79487054014961
00:00:17.040000,20.131906027116678,21.125033002473103
00:00:17.050000,20.56276762183376,19.894341692648595
00:00:17.060000,20.0170812018668,19.617167156261548
00:00:17.070000,20.09102421128314,19.953045296060854
00:00:17.080000,18.94435639469353,20.566270549500512
00:00:17.090000,20.19748776158324,20.095498485650843
00:00:17.100000,18.659222589292355,20.63264118701976
00:00:17.110000,19.45642049011349,20.157550508195012
00:00:17.120000,20.357156156296305,20.442705837323196
00:00:17.130000,21.32367086772866,19.746766523814664
00:00:17.140000,20.352968160222467,20.32795668214589
00:00:17.150000,19.237612250396136,19.576687470592038
00:00:17.160000,20.17154937639359,19.62561448681236
00:00:17.170000,19.26271427076616,18.673655648175394
00:00:17.180000,21.02055117393717,19.125528119769477
00:00:17.190000,19.62147024227157,19.035400730923516
00:00:17.200000,20.584828384082627,20.637251172078443
00:00:17.210000,20.577716643555,20.4714707019414
00:00:17.220000,19.692260329945057,15.0
00:00:17.230000,20.601947117600837,20.609299528112746
00:00:17.240000,20.81198908450959,20.800278831224023
00:00:17.250000,20.76477965207655,17.72098865905207
00:00:17.260000,19.718139162784595,20.336666532034034
00:00:17.270000,18.456631921555726,19.73252641873652
00:00:17.280000,21.16481429763013,20.69609720942476
00:00:17.290000,19.835376339369947,20.791668066539096
00:00:17.300000,20.160449566143892,20.491705275655878
00:00:17.310000,19.535898553651663,19.158620476782296
00:00:17.320000,21.851359791138886,19.1934126594747
00:00:17.330000,19.13537603832099,19.400654041023312
00:00:17.340000,19.597837362230944,21.40478717395184
00:00:17.350000,21.703034650185508,19.037214482404266
00:00:17.360000,20.957936410881455,19.278333489853203
00:00:17.370000,19.316343685409493,19.683066441370052
00:00:17.380000,20.700335883080978,22.638877524365007
00:00:17.390000,19.661719364406952,19.896536220489274
00:00:17.400000,22.138312470161697,19.929675833929657
00:00:17.410000,19.152858145359833,21.339183161830046
00:00:17.420000,22.601917451703866,19.737272982836096
00:00:17.430000,18.623059616317143,21.891061873385087
00:00:17.440000,19.113531076391368,19.7803034698455
00:00:17.450000,18.224885773779214,21.28027835463493
00:00:17.460000,21.49368035645422,20.09201056895232
00:00:17.470000,20.08116284808861,20.603271976492927
00:00:17.480000,18.81584624543434,19.739600020032476
00:00:17.490000,19.962533763118223,19.34376430914339
00:00:17.500000,18.108658671872448,21.036370765272984
00:00:17.510000,19.612791272679036,19.81079012410305
00:00:17.520000,20.061402880271856,20.471015486156674
00:00:17.530000,20.336226853796656,20.582153955767282
00:00:17.540000,18.960262455011392,20.510910446724797
00:00:17.550000,19.472694760919982,20.038270759570043
00:00:17.560000,21.0001183722717,21.31644990258526
00:00:17.570000,20.885006979769955,21.625893699994172
00:00:17.580000,21.121181316726066,20.160798034746524
00:00:17.590000,21.136101717093826,18.319441659447158
00:00:17.600000,19.968430136011683,21.119768498898278
00:00:17.610000,19.738178209200402,20.089801979242317
00:00:17.620000,20.237269792542037,13.0
00:00:17.630000,18.812449779725302,21.2123112005605
00:00:17.640000,20.41884482525751,19.865606886552627
00:00:17.650000,20.826676284979023,21.642765494199953
00:00:17.660000,19.18025678306429,21.36315017984275
00:00:17.670000,18.79648947490219,19.9261065889831
00:00:17.680000,19.941145871121503,19.404650046851287
00:00:17.690000,20.762020654754032,19.368528715280707
00:00:17.700000,20.6122631753236,19.67068265553595
00:00:17.710000,18.64013573081658,20.81449528434921
00:00:17.720000,18.782638569204952,21.39391103153518
00:00:17.730000,19.24194056823038,19.738072272527454
00:00:17.740000,19.4170384130983,20.708564126036293
00:00:17.750000,21.329752360681233,19.5761630910424
00:00:17.760000,19.24914891603202,20.449637630753323
00:00:17.770000,19.988078769664398,20.312444276363287
00:00:17.780000,19.61455662590391,21.696358472191058
00:00:17.790000,19.70819956560489,19.465330039680616
00:00:17.800000,19.894943114621103,21.79799137731572
00:00:17.810000,19.230704325391606,19.544871839570707
00:00:17.820000,21.489954968312993,20.312793652199353
00:00:17.830000,21.03222618331884,19.34155418172761
00:00:17.840000,20.642299700469906,20.680148623138024
00:00:17.850000,20.006187309823666,19.645521510238968
00:00:17.860000,21.151728747895824,20.236027597850157
00:00:17.870000,19.770070817072867,21.01888848334021
00:00:17.880000,21.190724674391085,19.122287430174197
00:00:17.890000,20.926962807317476,20.41077446474057
00:00:17.900000,19.012236311411623,20.44590219174526
00:00:17.910000,20.54238650690012,20.799026637450737
00:00:17.920000,18.829430925126353,19.690985856380347
00:00:17.930000,19.540420992360936,19.683974372068256
00:00:17.940000,20.048258093008478,19.52730957094944
00:00:17.950000,21.2223893368458,22.153478218962306
00:00:17.960000,21.491878018804655,19.256930692003113
00:00:17.970000,19.629345144986296,19.78355179478027
00:00:17.980000,20.833804406700075,21.13725701316251
00:00:17.990000,20.188701417797816,18.6961439467278
00:00:18,19.579695740314794,17.95606947443153
00:00:18.010000,21.05032287561041,21.085719988783463
00:00:18.020000,19.58804447999252,20.689313161139363
00:00:18.030000,18.02626290752829,19.973806423898985
00:00:18.040000,19.97891416829918,18.54324830261289
00:00:18.050000,18.185870357869717,20.135769590544946
00:00:18.060000,20.143646874843444,19.592423540738462
00:00:18.070000,19.208286219836978,21.747570028830253
00:00:18.080000,21.972099356610897,10.0
00:00:18.090000,19.766326568682857,20.301016871203142
00:00:18.100000,20.375296692090995,20.938421355126575
00:00:18.110000,19.95356541734249,20.243193809450094
00:00:18.120000,18.75125207724122,20.178425994139413
00:00:18.130000,21.447796956486307,20.76072560081633
00:00:18.140000,18.67505862609145,18.776892941500968
00:00:18.150000,22.375513969799513,20.078253934071917
00:00:18.160000,19.487025624964282,20.09890042684537
00:00:18.170000,20.358999658682315,21.516911277539446
00:00:18.180000,19.74536959347022,21.10354896102528
00:00:18.190000,19.3041136095182,20.38257397556011
00:00:18.200000,20.50365555373526,18.360851496891108
00:00:18.210000,18.73435310796802,21.016531467659018
00:00:18.220000,18.771774944301093,19.44822718041972
00:00:18.230000,19.830317037767013,20.928522952112395
00:00:18.240000,19.076717247933463,20.519904139377903
00:00:18.250000,21.815439395278826,18.780957343754682
00:00:18.260000,21.914630563364955,19.31430667116905
00:00:18.270000,20.071200763253604,20.386605963960335
00:00:18.280000,19.86037768997192,20.061604493223154
00:00:18.290000,18.507299707969448,11.0
00:00:18.300000,20.94097968059241,21.535155113698828
00:00:18.310000,20.26075277829236,19.500409169770744
00:00:18.320000,20.632136387653645,18.56490233120637
00:00:18.330000,20.263972736488796,20.470748954356942
00:00:18.340000,21.582144751672708,18.575478190822253
00:00:18.350000,20.355071355783416,19.374268619759064
00:00:18.360000,21.12787822857948,19.674539368663947
00:00:18.370000,20.044614105289977,19.116194984494545
00:00:18.380000,19.018432891051958,18.241853464864793
00:00:18.390000,18.900691090207882,21.096975570465464
00:00:18.400000,19.866967633122368,20.16108624396598
00:00:18.410000,18.977618311450406,17.960080778560833
00:00:18.420000,19.441611382509233,21.367490334803776
00:00:18.430000,19.205966978501188,20.853777381812098
00:00:18.440000,18.708719135196993,21.24076571532402
00:00:18.450000,18.2494877379167,18.394756690773345
00:00:18.460000,18.432079656707376,20.240485988538186
00:00:18.470000,20.841981543728238,20.01440878266468
00:00:18.480000,18.542164660752768,19.53564744055931
00:00:18.490000,18.86877170404559,19.45482642579543
00:00:18.500000,20.593912436370356,18.30237778310487
