time,sigma1,sigma2,double
00:00:17.360000,20.888558899308826,19.39403126134922,18.44511656740892
00:00:17.370000,19.33654818570928,18.706189702553793,18.648630432530357
00:00:17.380000,21.370322134280336,14.398271138994645,18.349694678330557
00:00:17.390000,18.860864077783518,22.731074915220482,17.6538283486312
00:00:17.400000,19.49734369686753,21.519290744888806,18.704374718800107
00:00:17.410000,20.03221568882011,21.334881481867626,17.67761122681503
00:00:17.420000,18.933833614668945,18.624598807310182,18.60974759583065
00:00:17.430000,21.0957711383129,21.483915656882107,17.77490411806911
00:00:17.440000,20.423538731624433,21.866965317916335,17.937627011994802
00:00:17.450000,20.890724574239368,19.21955743502925,17.931336983389446
00:00:17.460000,20.512697558135006,20.46475563691947,18.037992010836565
00:00:17.470000,20.479612383736548,20.992765622402754,17.67972243139335
00:00:17.480000,22.25980730889826,21.32391960303287,18.874958684996766
00:00:17.490000,20.450487568293884,15.247304070229582,17.893709960929908
00:00:17.500000,20.403179607078748,17.95552679389371,18.44460847527893
00:00:17.510000,20.258444735784018,17.69522663178724,18.399620361959695
00:00:17.520000,20.39732294606879,19.892356030855897,19.087794999813315
00:00:17.530000,19.72111106948857,19.32855753477564,18.776177402101784
00:00:17.540000,20.387053911108033,22.865506311370456,17.6436877235868
00:00:17.550000,21.480447589184653,18.11429740117586,18.384575641288944
00:00:17.560000,21.158859695555922,20.06688888144712,17.660842053356586
00:00:17.570000,19.912527911759412,17.40640658431363,18.041082779417813
00:00:17.580000,19.432302834051164,20.30998741442634,18.06250971073997
00:00:17.590000,20.768109371469514,16.857508847986683,17.382725371086316
00:00:17.600000,19.481707992671843,20.67516477095045,17.92271757362022
00:00:17.610000,18.83598872856021,19.74393785544745,19.132170598850234
00:00:17.620000,19.9214806913781,22.010997583649864,17.403915696809225
00:00:17.630000,19.80915026910704,19.374903175501846,17.250478042753837
00:00:17.640000,20.77747702171506,18.582163232705003,18.18833668413461
00:00:17.650000,18.438127452951484,16.982460275907574,17.838066385782575
00:00:17.660000,21.094286557839055,22.23330189792063,17.34057409429053
00:00:17.670000,21.83006573667678,21.103295020561156,19.517206362776403
00:00:17.680000,20.691191860849337,17.67438256925991,18.60714763683279
00:00:17.690000,19.631241376653318,22.075074076036103,18.95208855719002
00:00:17.700000,19.3865858119521,19.489981475678483,18.660010289102065
00:00:17.710000,18.60111156390229,21.024070811875305,17.37445145890457
00:00:17.720000,19.04066523697233,18.316963065275452,19.00635083660807
00:00:17.730000,20.18083688862165,21.324939479666394,17.75593578585389
00:00:17.740000,19.421283309429736,17.15901973361193,17.399015365809756
00:00:17.750000,20.772253773502623,22.611846427328345,18.019901712551743
00:00:17.760000,19.38070007342461,20.865546434379933,18.351610855561464
00:00:17.770000,19.272922421153186,17.345951601544748,16.903338747776946
00:00:17.780000,22.674437396390594,22.256535123566294,18.07972832640435
00:00:17.790000,18.01157802691709,18.464157597261458,17.57179764611346
00:00:17.800000,19.533070956727094,19.678441512512432,18.08296232175495
00:00:17.810000,19.812765225410086,16.340398959365974,18.037090398758945
00:00:17.820000,18.82217181780954,19.826914998030325,19.14842308450471
00:00:17.830000,19.671844725055866,19.36962170793546,18.398102191039268
00:00:17.840000,19.90084804817786,21.22226282096612,17.985505890720017
00:00:17.850000,18.204334471072144,18.29067528313402,17.93434008071885
00:00:17.860000,19.65867583355232,18.77631345591871,16.861454246386934
00:00:17.870000,19.42633457362187,23.375449990965027,18.756362439945637
00:00:17.880000,19.349100006696904,17.73955131201218,18.05417824265396
00:00:17.890000,20.86571374043724,20.62974561233092,17.267701348059262
00:00:17.900000,20.111142177395042,19.174707310331677,18.517795320341
00:00:17.910000,20.34342820985951,20.42850014868192,18.56388748589457
00:00:17.920000,18.74476043183312,20.230316479060274,18.95016219750995
00:00:17.930000,20.913364884534417,24.185245591153734,18.524691952238612
00:00:17.940000,17.418465620510453,19.53385176615038,18.537659595056947
00:00:17.950000,20.335888925194464,17.228018447811472,19.4828101173226
00:00:17.960000,21.920751368592835,21.7406213239655,17.22520975000363
00:00:17.970000,20.061175780299696,22.9298434655384,18.618947893383833
00:00:17.980000,19.90848484434034,18.83912247344122,18.799561691034302
00:00:17.990000,17.574811536705557,17.934806523649847,17.703567094656716
00:00:18,19.991229208820755,20.53274347573386,16.933000601368533
00:00:18.010000,20.511804395793405,18.175023784644768,17.80761478739411
00:00:18.020000,18.59143205168363,20.161173255050855,18.956518193652148
00:00:18.030000,20.144891981165248,21.23254911667586,17.22022754924718
00:00:18.040000,19.681156027774332,23.5289670210556,19.108134138001624
00:00:18.050000,17.63384927408529,18.799164816528442,17.27741262248561
00:00:18.060000,18.40048272553536,20.832563042241517,18.438191750820035
00:00:18.070000,20.976108209010228,20.014675054401177,18.72473222162529
00:00:18.080000,20.551854311966288,16.717569835171847,17.8557106242456
00:00:18.090000,19.78362615325525,20.272846708383682,17.547569869114593
00:00:18.100000,20.491967805817303,20.200409119394518,17.532021460806725
00:00:18.110000,20.27194347866437,15.27168787236419,17.666161051862677
00:00:18.120000,20.78583140779389,21.682791402282934,17.746876496918926
00:00:18.130000,20.01558220338701,16.770938311910896,18.171476051065873
00:00:18.140000,20.000174565575072,18.82956121312459,18.40765029118721
00:00:18.150000,20.85911555598112,20.025027450627693,17.940025192890698
00:00:18.160000,21.046849391874314,18.632446537661377,18.017788397636778
00:00:18.170000,20.968929962269655,18.762430403565332,18.789015378903876
00:00:18.180000,20.984914318806926,20.645657639349825,17.911505265868705
00:00:18.190000,20.233257165867542,19.81364465628148,16.97063537069025
00:00:18.200000,16.35161820980256,22.105947347271766,17.769152901542157
00:00:18.210000,18.88619223676355,19.060536344566067,17.259593577579775
00:00:18.220000,19.86108151086147,20.31643283110182,17.596965652817254
00:00:18.230000,19.320815058427932,21.575041994853226,17.713549689330808
00:00:18.240000,19.188608944783486,16.799062611312177,18.4875693880315
00:00:18.250000,20.43713813646263,22.474846965381563,17.514534002411875
00:00:18.260000,18.19934409863921,17.88430245851142,18.173934515137386
00:00:18.270000,22.589214369054677,20.739902618619308,18.87719059475751
00:00:18.280000,19.86220440052109,18.3785861198417,17.293518001090742
00:00:18.290000,19.48870908360772,15.282834019581774,18.88860582924454
00:00:18.300000,20.92156041877856,19.970610925504122,18.38917521303456
00:00:18.310000,18.83079635991536,22.274721733281364,17.294773523642025
00:00:18.320000,18.218225421768466,21.87882066687635,17.261087279750342
00:00:18.330000,21.285121790865322,19.028422861922962,18.144378192195305
00:00:18.340000,19.879658002778882,19.043948877439412,18.381776668261796
00:00:18.350000,20.484419235657768,20.325033405256644,17.698051400381843
00:00:18.360000,18.836772233740763,21.70128703431515,18.009654963862015
00:00:18.370000,18.85944584200268,19.608922118817812,17.938639422564933
00:00:18.380000,21.850464428149543,19.997921609238546,17.825578295168125
00:00:18.390000,21.585536373035517,21.324642621863813,18.38703512247684
00:00:18.400000,18.84319304548739,22.06065057715218,18.818128875394425
00:00:18.410000,18.925100988650257,17.010544611598185,18.168703902529742
00:00:18.420000,19.45798221036479,18.996111369033994,18.246019725239314
00:00:18.430000,19.63850988121312,19.288402263450262,17.527432608145972
00:00:18.440000,19.878058953484214,16.053160985998392,18.404115455532253
00:00:18.450000,18.77407650577623,19.353458691180037,17.251709969833588
00:00:18.460000,18.551793407188264,16.406892238629073,17.152409943392744
00:00:18.470000,20.776777518515054,19.900344204359875,18.356290744426566
00:00:18.480000,18.946889590214784,19.06588105318529,18.124559628463782
00:00:18.490000,17.830667297624444,20.23608465510566,17.37437554239151
00:00:18.500000,19.270753674048322,19.506676630218692,17.529883716794085
00:00:18.510000,20.75957555575326,20.79529750163806,16.811272388472624
00:00:18.520000,18.423111336724162,17.71547177469943,18.092221774257503
00:00:18.530000,21.896926293552664,19.95281620053217,17.796909816799516
00:00:18.540000,20.930068442134864,18.43741880754943,17.76986018732079
00:00:18.550000,19.981496438160832,20.331607965832056,17.332804145890766
00:00:18.560000,19.114042967386702,21.07068716231636,17.285878854582688
00:00:18.570000,19.759667389314746,17.256434693076642,17.33909336423016
00:00:18.580000,20.775685008217817,17.39213013907734,16.828367836643377
00:00:18.590000,18.102871326323722,20.525319190948807,18.463669565417334
00:00:18.600000,18.615234226945606,17.896529900045863,18.20162858361363
00:00:18.610000,20.20723334992893,17.956274737961902,18.262952006514404
00:00:18.620000,18.474861686557656,20.035376056055398,17.942910461562477
00:00:18.630000,19.96816903036835,18.424551104843,18.21988074807712
00:00:18.640000,18.735606694801486,21.01993303299084,18.988259758674893
00:00:18.650000,19.644295925861126,16.546989212209002,17.61839862366812
00:00:18.660000,19.804234087575594,20.848732564746125,17.759921698058772
00:00:18.670000,21.156825755341913,21.20104525373936,17.569643814528256
00:00:18.680000,20.342294349002668,22.15646401873075,18.121526763060167
00:00:18.690000,20.045565726167244,21.33716072002811,16.456163276066366
00:00:18.700000,21.677051718714647,20.008750646252334,17.90540983130845
00:00:18.710000,19.821415174955543,20.823968266123238,18.33910790301969
00:00:18.720000,20.537088487680194,18.280325384694457,19.954070260329424
00:00:18.730000,20.832265882994292,20.865071739931526,16.791842824309317
00:00:18.740000,20.13626496116127,20.432090834970516,17.845502297562522
00:00:18.750000,20.498989249745815,19.35588391379561,17.295183310254068
00:00:18.760000,20.453806680036607,21.202865305790382,17.225845080804312
00:00:18.770000,19.70372294088841,21.615229932383883,17.841660960449016
00:00:18.780000,17.608313541874235,15.808246353373935,17.75975425804786
00:00:18.790000,20.05506699707955,19.74368376147221,18.26067282088786
00:00:18.800000,21.210766674147305,21.1963115037773,18.5579907121964
00:00:18.810000,19.476044006897443,21.31990978200784,18.767206923289255
00:00:18.820000,19.849342711185926,19.690014611707713,18.602162210283016
00:00:18.830000,18.004206529278957,23.564549035043843,17.219609943703887
00:00:18.840000,19.245103527551198,16.527665647504,18.69417489845593
00:00:18.850000,20.13759897768039,21.914026405102117,17.469554364893252
00:00:18.860000,20.696766810626553,21.683610392443303,17.45579881174365
00:00:18.870000,21.237058772976358,19.749247528853868,18.241241941254284
00:00:18.880000,21.86511801094284,20.8222717723212,18.361881032600532
00:00:18.890000,21.058022169563113,16.726931041977934,18.095677112054364
00:00:18.900000,20.852038329000834,19.980621791627833,18.836246885076363
00:00:18.910000,18.940236146497316,20.59359899708036,17.24868596113949
00:00:18.920000,19.613918016072702,24.803774511046772,18.459762322924288
00:00:18.930000,20.731255010806088,21.116554402836417,18.07357017970823
00:00:18.940000,20.91535983475429,22.188480041395913,18.891333978934096
00:00:18.950000,20.73495178327852,17.921279755891327,17.28802386125242
00:00:18.960000,19.392315902205947,19.72634539561983,17.413266790249306
00:00:18.970000,19.747693948622082,17.886133004696052,17.853263560438972
00:00:18.980000,18.80718418280832,22.98985198476437,19.24497461001904
00:00:18.990000,20.277788236507035,19.051881517226946,18.519871273925485
00:00:19,19.180386428943482,22.614807495185264,18.744254487469373
00:00:19.010000,20.417952935855812,21.65999398445911,18.111829389568964
00:00:19.020000,20.127026610705503,17.11015287372583,16.670736858012944
00:00:19.030000,20.261913356136322,20.89680450223922,19.132394845558917
00:00:19.040000,19.233127356022017,18.59115041287222,17.49220454868812
00:00:19.050000,19.673323380292146,24.869599630409148,18.835401422650765
00:00:19.060000,19.695899675230194,18.97207119052134,18.058816673618274
00:00:19.070000,22.725940842606196,20.895481658010517,17.57032129121182
00:00:19.080000,21.33061352589856,22.47829114288026,17.555828932752274
00:00:19.090000,20.943799792110298,19.073969925294232,17.554371059094763
00:00:19.100000,20.596257575385778,17.31520911529445,19.790569624973333
00:00:19.110000,20.818335418645837,23.34662939714716,18.2618627094431
00:00:19.120000,21.37032513606345,20.6740670910889,17.53305225622728
00:00:19.130000,21.032951611363465,21.451588014012753,18.07596769323678
00:00:19.140000,21.171963805066156,17.28166944130916,18.186315399798797
00:00:19.150000,20.204172782771646,19.75390865133148,18.206995293695247
00:00:19.160000,20.06333334457548,18.75743363545693,18.370229886048445
00:00:19.170000,18.2228093370706,23.17209586274898,18.401356542302004
00:00:19.180000,21.023840018863336,17.201766025164414,17.16341032849977
00:00:19.190000,19.719192802003693,19.23187157957899,18.09962404830191
00:00:19.200000,19.584690194727727,18.649477030103018,18.32639195726485
00:00:19.210000,20.15596165946838,18.67628930471266,19.28373581013307
00:00:19.220000,20.78880750735705,18.618166820105245,18.261761817805397
00:00:19.230000,19.310445670312113,20.655776860862407,17.742689726690617
00:00:19.240000,18.591612957369414,18.257188753989656,18.36263682662086
00:00:19.250000,21.24414002682331,23.10408430428019,17.099700134624957
00:00:19.260000,19.088617989302172,21.62568274206918,17.656872679698413
00:00:19.270000,18.698015236999613,18.33443968956424,18.9372539298708
00:00:19.280000,19.481222176943877,16.4511566274157,18.965454114288995
00:00:19.290000,19.437911525923035,21.36673709764117,17.115133316641987
00:00:19.300000,18.324650874283435,22.387240879734023,17.313977226272492
00:00:19.310000,19.58688415431832,23.610202830965562,17.320522579039555
00:00:19.320000,19.44605820949788,17.466561710614783,16.8424039081579
00:00:19.330000,22.205322363443187,21.09412344147527,17.952123497541297
00:00:19.340000,21.19281138236986,19.200466116372,17.965152835789187
00:00:19.350000,20.02421466252104,20.018546634647787,19.487061520560125
00:00:19.360000,20.83650664679454,20.38440383799806,18.20978553270734
00:00:19.370000,20.116026822616757,18.014508390033654,16.83568375972811
00:00:19.380000,19.214335941529093,15.634006994846686,18.560105902375085
00:00:19.390000,21.409894903064384,21.471411186922694,20.02368855621517
00:00:19.400000,21.010047556643226,21.22311921251634,18.283659448000066
00:00:19.410000,18.168123908427415,18.164435079087536,17.931956724128675
00:00:19.420000,20.95171923580851,22.79282055891525,17.894350971327057
00:00:19.430000,21.51346690695816,20.192488887809656,17.26638926701029
00:00:19.440000,20.35806343370804,19.595453712657378,18.087960604009677
00:00:19.450000,19.957540509628835,20.65132152555123,18.10905368943485
00:00:19.460000,19.971319764671552,20.469023077670993,17.19212443807679
00:00:19.470000,21.81369498422544,16.028136806977592,17.696096893173056
00:00:19.480000,19.88091143694773,22.522484681524723,17.1173007934593
00:00:19.490000,20.148506210949204,18.956452973905314,18.140066770213984
00:00:19.500000,19.896630303609378,20.333649099178878,17.711368617154072
00:00:19.510000,18.930908785538335,18.223561856757964,18.516033676164188
00:00:19.520000,21.03705818107652,20.36180604815133,18.74380142093972
00:00:19.530000,19.47353379443264,19.477532178110128,17.861985070989796
00:00:19.540000,18.4653106695015,19.467272294594675,17.891438459386745
00:00:19.550000,19.811349827037148,16.696505199461566,17.60290314659189
00:00:19.560000,18.6373207461836,19.690653582466336,18.260545970973254
00:00:19.570000,18.54528340617842,20.055922756882104,18.946792821216302
00:00:19.580000,19.31488732813863,18.13040964630201,17.898249765443456
00:00:19.590000,18.930952056550407,22.00239383603257,17.634388520240368
00:00:19.600000,19.553880694799084,18.753975449900743,17.947596753867423
00:00:19.610000,20.487450992700946,19.970087444363344,16.95605465056908
00:00:19.620000,18.444095383019228,21.20473376953476,17.807698013712766
00:00:19.630000,19.941801836568203,19.398891251551586,16.71559646659262
00:00:19.640000,20.41170100642401,22.499925292655877,18.042687012614753
00:00:19.650000,20.751689566966594,17.911696628416703,17.75727904647726
00:00:19.660000,19.497388404382104,20.19820401332727,18.926172211084204
00:00:19.670000,21.498692916008462,19.93285669770198,19.263509352684505
00:00:19.680000,19.442144225882142,19.782085211798854,18.792835754930366
00:00:19.690000,21.560897602270373,20.701973147670245,18.991501050316483
00:00:19.700000,19.356135036521966,19.091233329942156,17.49293952278882
00:00:19.710000,21.42508733428074,15.754457257912868,16.521279877742185
00:00:19.720000,21.39037472160302,20.823323775229287,16.92522030364561
00:00:19.730000,19.752945736591325,18.195674480018035,18.066893653792594
00:00:19.740000,19.875252353965763,18.819785154541247,17.242550434872946
00:00:19.750000,19.922729436512125,18.58415698998888,16.658452262843642
00:00:19.760000,19.049225797077412,21.65820332022004,18.31051705656907
00:00:19.770000,19.808847582695858,18.143009589986235,17.86850423653859
00:00:19.780000,20.868447504067728,19.800024358588878,17.90080065091478
00:00:19.790000,20.892606894182165,18.81725015191029,18.538056992379772
00:00:19.800000,19.71223787182721,20.356214556990558,19.49504569977682
00:00:19.810000,20.208912476530468,16.864451919501807,16.055573339177563
00:00:19.820000,18.98675027765127,23.360139763466986,18.70167351659872
00:00:19.830000,18.63268353064129,23.299997799156486,18.13267037499185
00:00:19.840000,22.204132110467327,19.268900478231487,17.424357562463463
00:00:19.850000,18.67106135040755,22.71610414851148,17.50682626861676
00:00:19.860000,20.70494083310012,20.46642354573316,18.847704662102643
00:00:19.870000,18.551459204380354,19.058397601642596,16.649113064788857
00:00:19.880000,20.487168725049028,15.755241176385358,17.324668677222895
00:00:19.890000,20.13376368405342,18.40311345994559,17.57561998031622
00:00:19.900000,20.00294185024538,17.962410835856957,18.43960858320801
00:00:19.910000,19.001833597812144,18.38494549085169,17.8138402513438
00:00:19.920000,19.21288865882242,21.18512614278536,18.853036563400643
00:00:19.930000,18.892299891011007,19.105049751077516,18.10352627869753
00:00:19.940000,17.98432303509158,20.139077924447154,18.542854480573805
00:00:19.950000,17.546172442930107,19.564181264804816,18.502803467464656
00:00:19.960000,20.963467107673797,16.57355829818674,18.379080674799585
00:00:19.970000,20.823996967086025,21.222663434590864,19.139933694155363
00:00:19.980000,20.939970268993196,21.697886396405742,16.982240636955925
00:00:19.990000,20.40873499007167,21.809825730675744,17.485889454687474
00:00:20,19.729817637109832,18.769622819339652,18.8502059300872
00:00:20.010000,20.27525091773698,18.04288365055043,18.07637818200136
00:00:20.020000,21.781653649233927,22.06415968136214,16.633373662373533
00:00:20.030000,21.547914660964373,19.72131147401041,18.538984215293915
00:00:20.040000,19.17809327202119,19.648759126165924,16.789045410928573
00:00:20.050000,20.693059085957614,17.020147405096598,17.05143083728485
00:00:20.060000,20.976062040904225,18.476977876312414,17.84998348179832
00:00:20.070000,19.62546312032602,20.76007394668268,18.276036799360636
00:00:20.080000,19.878043591228483,18.79032441329894,19.15318379033017
00:00:20.090000,20.683590394489826,18.523938716314856,17.84115154371292
00:00:20.100000,18.662300972604708,20.670256202553194,19.107770189642075
00:00:20.110000,21.821236885148338,17.715894700579575,18.555486765661342
00:00:20.120000,20.45903400626012,19.124628313475167,16.727516661625963
00:00:20.130000,20.506248734200277,22.31667928726226,18.629865547111052
00:00:20.140000,20.592974676916857,17.347977406208912,17.939711500075266
00:00:20.150000,19.788542719251762,17.83289412643659,17.861467131053814
00:00:20.160000,18.683932442844487,17.33804108023277,17.0524182912739
00:00:20.170000,18.90129915401209,21.921777118058724,19.0518934868707
00:00:20.180000,19.040175562147773,20.075423836911572,18.017194949117354
00:00:20.190000,19.51051221562464,20.57930120726102,17.620391667375344
00:00:20.200000,18.23357598814201,18.184263099687602,18.256662823154645
00:00:20.210000,20.654656655906944,15.456538494695366,16.780449562509332
00:00:20.220000,19.011977582409006,20.959718291399703,18.39072497637509
00:00:20.230000,19.534966668321605,21.332963438464766,18.65915919804292
00:00:20.240000,20.520800984744877,20.228418612407143,17.957420151594558
00:00:20.250000,18.26801928378721,19.460573017407416,17.556335735659804
00:00:20.260000,20.60233713952157,22.391542281827906,17.340796048598772
00:00:20.270000,19.84479460899265,17.33162425393509,18.090647763190084
00:00:20.280000,19.321897023424615,22.153955654554096,18.692889146112265
00:00:20.290000,20.571535529737893,19.73723361797092,17.645013040172742
00:00:20.300000,20.133559499935252,22.080899663015977,17.49362167492735
00:00:20.310000,21.655499084023486,18.18256937570402,17.95260469434072
00:00:20.320000,19.351378599797215,24.164291105187573,18.65509796336605
00:00:20.330000,21.23600742246561,21.14620518230832,18.30636626659468
00:00:20.340000,19.815988302440427,21.01524586288463,17.32570890953641
00:00:20.350000,18.81822438515767,24.10052432911978,18.41666813261559
00:00:20.360000,19.522516579409807,19.961093277451845,18.18016448945542
00:00:20.370000,20.344791261900557,16.641679892619525,17.433350954801075
00:00:20.380000,19.530304226919476,20.63238468321072,17.511340316929765
00:00:20.390000,20.837476197268618,20.630362338016987,16.981529982539122
00:00:20.400000,19.100939975857976,20.42166381701865,18.463821597934214
00:00:20.410000,19.93024491740635,20.950791256633085,18.6003779284715
00:00:20.420000,20.898807884264283,23.421231499189,17.742651311918
00:00:20.430000,20.465668406533347,20.856623704422343,16.983857307238054
00:00:20.440000,19.110586307334497,20.618787029474227,18.953880306225205
00:00:20.450000,19.635340980043193,20.099239384281102,17.518608839442457
00:00:20.460000,20.274900554738434,19.43680778428594,17.17580142487846
00:00:20.470000,19.888635066782673,22.187377397589298,18.882537173265604
00:00:20.480000,20.597399035808795,18.36780693162269,17.837267293305455
00:00:20.490000,20.280379034090807,20.152081323378457,18.340394869926435
00:00:20.500000,19.335007257477034,19.71192265648404,18.337020660896183
00:00:20.510000,19.821084566737348,19.577293403741447,18.229321551004904
00:00:20.520000,19.648202073510276,20.812421903403067,17.894813396006988
00:00:20.530000,19.524458010365215,18.67347256656001,17.655055393441142
00:00:20.540000,19.73726347127631,19.9804233371136,18.387583598485392
00:00:20.550000,19.02769954675478,18.921783420115336,16.959965447409544
00:00:20.560000,19.973571382212835,19.22228035109239,18.125696512623147
00:00:20.570000,20.16355165061326,21.57149582403456,17.097797280360798
00:00:20.580000,20.264571516504095,19.753772441425618,18.198944995049313
00:00:20.590000,21.504386717530004,20.612082359019528,18.53775251375569
00:00:20.600000,20.455803375899563,21.52586209741873,18.125992035832656
00:00:20.610000,19.903386688283373,17.687456481415992,19.003758092397366
00:00:20.620000,17.876429361740467,18.24592803505281,17.58091104265829
00:00:20.630000,19.332125542058513,22.15126651233839,19.14003754360771
00:00:20.640000,19.121928272568738,19.198523691274445,17.224019379796058
00:00:20.650000,19.454108915029384,18.972370059213716,18.45937776580066
00:00:20.660000,20.634837667304563,21.982260447257538,17.450694115677717
00:00:20.670000,17.939139849725557,18.612380826034922,16.58022673835456
00:00:20.680000,19.560309881950992,18.69147921891865,17.794093930154354
00:00:20.690000,18.698718835788704,17.027400749886624,17.504282417351902
00:00:20.700000,18.49843175896311,19.50076540257701,18.294741115908504
00:00:20.710000,19.488277838945887,22.3699017770516,18.199855770281737
00:00:20.720000,19.961926680035422,18.558800597856436,17.475784813829776
00:00:20.730000,22.234532609519285,21.919461503853544,18.376865516549554
00:00:20.740000,21.35071802344064,18.03613367512305,18.710243781719647
00:00:20.750000,18.88671738672078,17.75634655251366,17.674206231929855
00:00:20.760000,17.992775482744133,18.50003373750916,17.685347582085104
00:00:20.770000,18.796496967600717,19.921778659686943,17.885103027687535
00:00:20.780000,21.3546775566001,19.969398174298405,16.73695702385303
00:00:20.790000,20.230426667008647,16.788786621936133,18.107859183605246
00:00:20.800000,21.10002828760383,18.527463539065973,17.766670773973452
00:00:20.810000,19.422803392989778,20.79711490677438,18.503240626492666
00:00:20.820000,20.445893817894223,20.67095353057489,18.687592903089953
00:00:20.830000,19.645565271321622,21.03092334872713,17.65697448870072
00:00:20.840000,19.583933513585905,21.085455271733792,17.585929456577258
00:00:20.850000,20.0448558958143,19.062234228774155,17.255069204336895
00:00:20.860000,18.418812065260795,21.40244659137908,18.275922486219628
00:00:20.870000,19.26087694060523,16.871924179521802,16.87453780277416
00:00:20.880000,21.245002553189398,22.29824865487294,19.296611582129277
00:00:20.890000,22.07184421392723,18.725588384861055,18.370277758616854
00:00:20.900000,18.81698277324389,19.47393422134971,17.781937685645836
00:00:20.910000,20.15146295965797,21.401218976087254,18.198771158580914
00:00:20.920000,23.04833356116486,20.133587891193102,17.90488781228601
00:00:20.930000,19.735249528528005,24.343413564027266,17.38819957015706
00:00:20.940000,20.70759779263676,19.55594974978855,18.46422353780027
00:00:20.950000,19.418235201649964,24.286492058340837,17.84910047716197
00:00:20.960000,18.662546006453354,23.66097368060636,17.937609968785782
00:00:20.970000,19.58286412356412,21.880134960739372,17.935013340770094
00:00:20.980000,20.26588911750189,16.936668077472465,16.910726324573133
00:00:20.990000,20.18428193133712,19.249822485909867,16.520102830108677
00:00:21,19.678356694269883,17.919746367148697,19.331855033307058
00:00:21.010000,19.765298750321293,21.769822988978696,18.51351415158964
00:00:21.020000,20.11581658318774,19.749034893056383,18.832287080297974
00:00:21.030000,19.588955716146003,21.241011279705265,18.5540895260469
00:00:21.040000,20.421912176039047,19.386164133084012,17.809077901903947
00:00:21.050000,20.506796105987384,17.97932415537898,17.07135015584177
00:00:21.060000,20.23830082016616,18.89752979983072,17.535851211934236
00:00:21.070000,21.73345870346781,19.05236289972176,17.169784840067194
00:00:21.080000,21.669706432854333,19.873909343815225,16.823011066418474
00:00:21.090000,19.845233157287854,18.59768796321312,17.510965187814218
00:00:21.100000,19.56554249889575,21.317117554620772,18.56777407711833
00:00:21.110000,18.340527912632524,19.852168243916772,17.561312462710926
00:00:21.120000,21.372991841541573,18.266692360313314,17.975216130470063
00:00:21.130000,19.5080393136938,18.530729553382972,17.73308424361892
00:00:21.140000,19.47761204964958,21.744910246306834,19.113883373821178
00:00:21.150000,19.483718856816807,20.874198326390033,17.556103160829323
00:00:21.160000,21.089832047016536,21.6010721339573,17.756898740327546
00:00:21.170000,20.24216591619392,20.992049287400256,17.641496475280473
00:00:21.180000,18.571357630707446,19.04729900360148,17.80349469555356
00:00:21.190000,20.60326106523422,19.345853669674923,18.194709125130863
00:00:21.200000,20.67092659861617,15.095911678635444,18.187560057050664
00:00:21.210000,18.502165098794478,22.302088579804852,17.80598302154691
00:00:21.220000,20.606091144459587,17.52338519442368,18.956920998498095
00:00:21.230000,19.943960841155164,18.441955108633472,18.065598670292232
00:00:21.240000,20.252935350824192,24.862314889622432,18.70394592394266
00:00:21.250000,19.629332821625347,20.087024249232602,18.24681068789259
00:00:21.260000,21.553698547933006,16.203907679939828,18.020899566828163
00:00:21.270000,18.862642710989,20.42661052014011,18.22987141750585
00:00:21.280000,20.480138927650827,18.515586817829448,17.671272167625027
00:00:21.290000,20.060912126189876,19.346058888793667,18.606603195073014
00:00:21.300000,17.41507166106147,18.005988222325843,16.6278835660591
00:00:21.310000,19.344954101264836,19.27846432752904,17.58932158433181
00:00:21.320000,18.729247078040178,18.79007692124742,17.715649625521817
00:00:21.330000,21.664660698442383,22.233091867441523,18.508071500683506
00:00:21.340000,20.58604075027892,20.680713716178964,18.279547929444284
00:00:21.350000,19.50119845756906,20.774538364369448,17.68451476415821
00:00:21.360000,18.616117971708658,20.772998791225476,16.90409334301986
00:00:21.370000,19.346716920464043,19.630668276170763,17.4860355423633
00:00:21.380000,20.271907233204075,19.701777638738847,18.144706122197604
00:00:21.390000,21.729002541105366,18.66570696723234,18.43166420045429
00:00:21.400000,19.59772741846169,23.566418642950918,18.09783701765088
00:00:21.410000,20.2464733175515,21.466593712671333,16.642829517368185
00:00:21.420000,21.39673084268266,21.53171292710458,19.739674426716654
00:00:21.430000,17.875392808291974,23.084861327792183,16.993822893602175
00:00:21.440000,19.303857890134847,18.580883711274577,18.540976751803477
00:00:21.450000,19.877408106758704,22.05516954929581,18.211682715733247
00:00:21.460000,18.36860229989488,18.933231482049617,18.15179507545584
00:00:21.470000,19.49943812749063,19.367017739260465,17.848855398273823
00:00:21.480000,21.177636397788728,24.382963712938356,17.128820270014614
00:00:21.490000,20.06948107328154,18.59972195025226,17.436281670526323
00:00:21.500000,18.7072870659859,20.58532898510866,18.45280021609818
00:00:21.510000,20.00673960876422,16.52130421391448,18.054918970874954
00:00:21.520000,21.318427611504358,19.21038598824887,17.745982610507628
00:00:21.530000,20.53447519870434,19.55013366564672,18.02860478679112
00:00:21.540000,20.0576718586022,22.143623233472553,19.184777653175804
00:00:21.550000,20.670139611701984,19.092099159209095,18.15245284047872
00:00:21.560000,20.18215475277607,22.336927722209985,16.006857756003505
00:00:21.570000,19.668111974223052,24.48154165988578,18.390472891056035
00:00:21.580000,18.773847784538862,18.651644700886774,18.946384856678762
00:00:21.590000,22.350858129778924,17.681458051793083,18.86505711227719
